op,'Estilo','Etiqueta Color','Talla',Suma de 'Q Req',Suma de 'Q Prog',Suma de 'Q Mer',Segundas,OP ESTILO COLOR ,Defecto,CALIDAD,Marca,MINUTAJE COSTURA,TEMPORADA,PRENDA,GRUPO TEJIDO,DISEÑO,DENSIDAD ALAV,DENSIDAD DLAV,'Est Pza','Est Bloque','Est Pda',BORDADO,LAVADO TPA,RUTA,'Descripción Lavados Paños Bloq Pzas','Descripción Lavado Teñido en Prenda','Tipo de Prenda Planeamiento','Tipo de Pedido OComercial',Se trabaja en?,LT Manufac,LT Total,TIPO DE COSTURA,Hilo
289814,S25-M1890,DARKEST BL,XL,2170,2255,0,8,289814S25-M1890DARKEST BL,HUECOS DE COSTURA,SEGUNDA-A,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,50,Cost. Remalle,20/1
289800,S25-M1890,FADED BLAC,L,730,751,0,5,289800S25-M1890FADED BLAC,CONSTRUCCION,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,20/1
289800,S25-M1890,FADED BLAC,M,300,312,0,5,289800S25-M1890FADED BLAC,RASPADO,SEGUNDA-A,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,20/1
289800,S25-M1890,FADED BLAC,S,100,109,0,1,289800S25-M1890FADED BLAC,TONO DE PIEZA,SEGUNDA-A,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,20/1
289800,S25-M1890,FADED BLAC,XL,710,731,0,8,289800S25-M1890FADED BLAC,RASPADO,SEGUNDA-A,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,20/1
289800,S25-M1890,FADED BLAC,XXL,400,413,0,6,289800S25-M1890FADED BLAC,RASPADO,SEGUNDA-A,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,20/1
289802,S25-M1890,MOSS GREEN,L,1735,1788,0,30,289802S25-M1890MOSS GREEN,MEDIDAS DE PROCESO,SEGUNDA-A,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,57,50,Cost. Remalle,20/1
289802,S25-M1890,MOSS GREEN,M,660,683,0,3,289802S25-M1890MOSS GREEN,NUDOS,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,57,50,Cost. Remalle,20/1
289802,S25-M1890,MOSS GREEN,S,110,122,0,3,289802S25-M1890MOSS GREEN,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,57,50,Cost. Remalle,20/1
289802,S25-M1890,MOSS GREEN,XL,1480,1525,0,14,289802S25-M1890MOSS GREEN,NUDOS,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,57,50,Cost. Remalle,20/1
289802,S25-M1890,MOSS GREEN,XXL,720,745,0,9,289802S25-M1890MOSS GREEN,NUDOS,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,57,50,Cost. Remalle,20/1
289804,S25-M1890,PUTTY WHIT,L,790,812,0,10,289804S25-M1890PUTTY WHIT,MANCHAS Y MIGRADO DE LAVANDERIA,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,60,50,Cost. Remalle,20/1
289804,S25-M1890,PUTTY WHIT,M,395,408,0,4,289804S25-M1890PUTTY WHIT,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,60,50,Cost. Remalle,20/1
289804,S25-M1890,PUTTY WHIT,S,100,109,1,1,289804S25-M1890PUTTY WHIT,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,60,50,Cost. Remalle,20/1
289804,S25-M1890,PUTTY WHIT,XL,650,669,0,9,289804S25-M1890PUTTY WHIT,MANCHAS Y MIGRADO DE LAVANDERIA,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,60,50,Cost. Remalle,20/1
289804,S25-M1890,PUTTY WHIT,XXL,335,348,0,4,289804S25-M1890PUTTY WHIT,MANCHAS Y MIGRADO DE LAVANDERIA,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,60,50,Cost. Remalle,20/1
289806,S25-M1890,SMOKY BLUE,L,1050,1080,0,9,289806S25-M1890SMOKY BLUE,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,52,50,Cost. Remalle,20/1
289806,S25-M1890,SMOKY BLUE,M,485,502,0,8,289806S25-M1890SMOKY BLUE,MANCHAS Y MIGRADO DE LAVANDERIA,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,52,50,Cost. Remalle,20/1
289806,S25-M1890,SMOKY BLUE,XL,1105,1139,0,13,289806S25-M1890SMOKY BLUE,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,52,50,Cost. Remalle,20/1
289806,S25-M1890,SMOKY BLUE,XXL,610,632,0,4,289806S25-M1890SMOKY BLUE,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,52,50,Cost. Remalle,20/1
289808,S25-M1890,TREELINE G,L,580,596,0,3,289808S25-M1890TREELINE G,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,41,50,Cost. Remalle,20/1
289808,S25-M1890,TREELINE G,S,110,119,0,1,289808S25-M1890TREELINE G,BARRADO,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,41,50,Cost. Remalle,20/1
289808,S25-M1890,TREELINE G,XL,450,463,0,4,289808S25-M1890TREELINE G,HILO IRREGULAR,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,41,50,Cost. Remalle,20/1
289808,S25-M1890,TREELINE G,XXL,220,230,0,1,289808S25-M1890TREELINE G,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,41,50,Cost. Remalle,20/1
289810,S25-M1890,VINTAGE BL,XXL,715,740,0,1,289810S25-M1890VINTAGE BL,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,LAVADO ENZIMATICO LIFE IS GOOD,,Polo Cuello Redondo,PRODUCCIÓN,Planta,52,50,Cost. Remalle,20/1
289799,S25-M1890X,80/20 HEAT,XXXL,210,226,0,3,289799S25-M1890X80/20 HEAT,HILO IRREGULAR,TERCERA,LIFE IS GOOD,8,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,34,50,Cost. Remalle,20/1
289813,S25-M1890X,CLOUD WHIT,XXXL,100,113,0,3,289813S25-M1890XCLOUD WHIT,HILO IRREGULAR,TERCERA,LIFE IS GOOD,8,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,57,50,Cost. Remalle,20/1
289815,S25-M1890X,DARKEST BL,XXXL,250,266,0,1,289815S25-M1890XDARKEST BL,HUECOS DE LAVANDERIA,TERCERA,LIFE IS GOOD,8,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,46,50,Cost. Remalle,20/1
289801,S25-M1890X,FADED BLAC,XXXL,160,174,0,1,289801S25-M1890XFADED BLAC,NUDOS,TERCERA,LIFE IS GOOD,8,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,20/1
289805,S25-M1890X,PUTTY WHIT,XXXL,130,144,0,1,289805S25-M1890XPUTTY WHIT,MANCHAS Y MIGRADO DE LAVANDERIA,TERCERA,LIFE IS GOOD,8,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,60,50,Cost. Remalle,20/1
289817,S25-MT00072,FADED BLAC,L,480,494,0,2,289817S25-MT00072FADED BLAC,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,LIG WASH -TRIAL 12,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,30/1
289817,S25-MT00072,FADED BLAC,M,265,276,0,1,289817S25-MT00072FADED BLAC,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,LIG WASH -TRIAL 12,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,30/1
289817,S25-MT00072,FADED BLAC,XXL,340,352,0,1,289817S25-MT00072FADED BLAC,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,LIG WASH -TRIAL 12,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,30/1
289819,S25-MT00072,STONE BLUE,L,400,412,0,7,289819S25-MT00072STONE BLUE,HILO IRREGULAR,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,LIG WASH -TRIAL 12,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,30/1
289819,S25-MT00072,STONE BLUE,M,235,245,0,4,289819S25-MT00072STONE BLUE,HILO IRREGULAR,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,LIG WASH -TRIAL 12,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,30/1
289819,S25-MT00072,STONE BLUE,S,50,55,0,2,289819S25-MT00072STONE BLUE,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,LIG WASH -TRIAL 12,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,30/1
289819,S25-MT00072,STONE BLUE,XL,420,432,0,8,289819S25-MT00072STONE BLUE,HILO IRREGULAR,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,LIG WASH -TRIAL 12,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,30/1
289819,S25-MT00072,STONE BLUE,XXL,295,305,0,7,289819S25-MT00072STONE BLUE,HILO IRREGULAR,TERCERA,LIFE IS GOOD,7.36,SPRING 2025,T-SHIRT,JERSEY,LLANO,140,155,0,0,S,0,P,CORTE / COSTURA / ESTAM.1 / LAVADOS SIMPLES / CLASIFICADO / ACABADO,,LIG WASH -TRIAL 12,Polo Cuello Redondo,PRODUCCIÓN,Planta,42,50,Cost. Remalle,30/1
289820,S25-W10216,CORNFLOWER,L,425,437,0,5,289820S25-W10216CORNFLOWER,HILO IRREGULAR,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,58,50,Cost. Remalle,20/1
289820,S25-W10216,CORNFLOWER,M,470,482,0,8,289820S25-W10216CORNFLOWER,HILO IRREGULAR,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,58,50,Cost. Remalle,20/1
289820,S25-W10216,CORNFLOWER,S,235,244,0,3,289820S25-W10216CORNFLOWER,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,58,50,Cost. Remalle,20/1
289820,S25-W10216,CORNFLOWER,XL,300,310,0,6,289820S25-W10216CORNFLOWER,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,58,50,Cost. Remalle,20/1
289820,S25-W10216,CORNFLOWER,XXL,120,128,0,8,289820S25-W10216CORNFLOWER,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,58,50,Cost. Remalle,20/1
289821,S25-W10216,DUSK PURPL,L,405,416,0,5,289821S25-W10216DUSK PURPL,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,36,50,Cost. Remalle,20/1
289821,S25-W10216,DUSK PURPL,M,455,467,0,10,289821S25-W10216DUSK PURPL,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,36,50,Cost. Remalle,20/1
289821,S25-W10216,DUSK PURPL,S,220,229,0,1,289821S25-W10216DUSK PURPL,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,36,50,Cost. Remalle,20/1
289821,S25-W10216,DUSK PURPL,XL,305,315,0,3,289821S25-W10216DUSK PURPL,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,36,50,Cost. Remalle,20/1
289822,S25-W10216,MOSS GREEN,L,285,294,0,10,289822S25-W10216MOSS GREEN,HILO IRREGULAR,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,58,50,Cost. Remalle,20/1
289822,S25-W10216,MOSS GREEN,M,420,431,0,5,289822S25-W10216MOSS GREEN,HUECOS DE COSTURA,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,58,50,Cost. Remalle,20/1
289822,S25-W10216,MOSS GREEN,S,225,233,0,1,289822S25-W10216MOSS GREEN,FALLA DE TELA,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,58,50,Cost. Remalle,20/1
289822,S25-W10216,MOSS GREEN,XL,180,187,0,1,289822S25-W10216MOSS GREEN,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,58,50,Cost. Remalle,20/1
289822,S25-W10216,MOSS GREEN,XXL,90,97,0,2,289822S25-W10216MOSS GREEN,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,58,50,Cost. Remalle,20/1
289823,S25-W10216,PUTTY WHIT,L,725,748,0,9,289823S25-W10216PUTTY WHIT,MANCHAS Y MIGRADO DE LAVANDERIA,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,59,50,Cost. Remalle,20/1
289823,S25-W10216,PUTTY WHIT,M,1040,1070,0,9,289823S25-W10216PUTTY WHIT,MANCHAS Y MIGRADO DE LAVANDERIA,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,59,50,Cost. Remalle,20/1
289823,S25-W10216,PUTTY WHIT,S,625,646,0,3,289823S25-W10216PUTTY WHIT,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,59,50,Cost. Remalle,20/1
289823,S25-W10216,PUTTY WHIT,XL,435,451,0,8,289823S25-W10216PUTTY WHIT,HILO IRREGULAR,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,59,50,Cost. Remalle,20/1
289823,S25-W10216,PUTTY WHIT,XS,155,166,0,3,289823S25-W10216PUTTY WHIT,HUECOS DE TEJEDURIA,TERCERA,LIFE IS GOOD,7.06,SPRING 2025,T-SHIRT,JERSEY,LLANO,180,200,0,0,S,0,P,CORTE / COSTURA / LAVADOS SIMPLES / ESTAM.1 / CLASIFICADO / ACABADO,,SILICONADO 2 LIFE IS GOOD,Polo Cuello Redondo,PRODUCCIÓN,Planta,59,50,Cost. Remalle,20/1
