Record Id;Nombre de Oportunidad;Sublínea;Familia de producto; VALORUSD 
4592454000183910000;KLUBER SUMMIT HYSYN FG 100_BRAEDT;Kluber Liviano;KL ALIMENT Y BEBID; 1,140 
4592454000291940000;COTIZACION AGOSTO;SUR MEDIO AGRO;NPK GRANULADO; 1,131 
4592454000268140000;COTIZACION DE MAYO;SUR MEDIO AGRO;SULFATO DE ZINC; 1,125 
4592454000238270000;COTIZACION POS COSECHA;SUR MEDIO AGRO;ACIDO FOSFORICO TG; 1,125 
4592454000175200000;Klüberfood NH1 94-402_lubricador automatico_MONDELEZ;Kluber Liviano;KL ALIMENT Y BEBID; 1,120 
4592454000285310000;Req. Julio . - Agr. Santa Lucía/Doña Luisa;SUR CHICO AGRO;NITRATO DE MAGNESIO; 1,118 
4592454000209450000;BANDEJAS ENPAC_AGOSTO_MAGHIDRA;Equipos;EQUIPOS DE ALMACENAMIENTO; 1,110 
4592454000264620000;SGM + SOP;SUR GRANDE AGRO;SULFATO DE MAGNESIO HEPTA; 1,100 
4592454000209180000;Req. Mensual LOMA VERDE;NORTE CHICO AGRO;FOSFATO MONOAMONICO SOLUBLE; 1,100 
4592454000262590000;Propuesta Solumax Inicio;SUR GRANDE AGRO;NPK SOLUBLE; 1,100 
4592454000222450000;cotizacion de smg 5 TM;SUR MEDIO AGRO;SULFATO DE MAGNESIO HEPTA; 1,100 
4592454000206580000;SOLUBLES - AGOSTO;CENTRO;NITRATO DE CALCIO SOLUBLE; 1,095 
4592454000199020000;AMBLYGON TA 15/2 (1 ENVASE = 1 KG)_MOLITALIA;Kluber Liviano;KL OTROS; 1,080 
4592454000298080000;PROYECTO AISLADA 20 SACOS;Food;PROTEINA AISLADA DE SOYA; 1,060 
4592454000216770000;ACIDO ACETICO - DICIEMBRE - 1.2 TM - PROTEX S.A.C. (IMPORTACIÓN);Textil;ACIDO ACETICO TG; 1,056 
4592454000216770000;ACIDO ACETICO - ENERO- 1.2 TM - PROTEX S.A.C. (IMPORTACIÓN);Textil;ACIDO ACETICO TG; 1,056 
4592454000216770000;ACIDO ACETICO - FEBRERO- 1.2 TM - PROTEX S.A.C. (IMPORTACIÓN);Textil;ACIDO ACETICO TG; 1,056 
4592454000209180000;Req. Mensual LOMA VERDE;NORTE CHICO AGRO;NITRATO DE POTASIO SOLUBLE; 1,050 
4592454000215060000;Klüberplex BEM 41-141_SETIEMBRE_SEGUCAL;Kluber Liviano;KL OTROS; 1,050 
4592454000214780000;REQUERIMIENTO SOLUBLES SETIEMBRE;SUR MEDIO AGRO;NITRATO DE AMONIO; 1,040 
4592454000215550000;REQUERIMIENTO DE SOLUBLES OCTUBRE;SUR MEDIO AGRO;UREA; 1,040 
4592454000175200000;KLUBERSYNTH GH 6-320_REPRESENTACIONES MARTIN;Kluber Liviano;KL OTROS; 1,040 
4592454000285310000;Req. Julio . - Agr. Santa Lucía/Doña Luisa;SUR CHICO AGRO;SULFATO DE MAGNESIO HEPTA; 1,034 
4592454000206290000;SOLUBLES AGOSTO;SUR MEDIO AGRO;NITRATO DE POTASIO SOLUBLE; 1,030 
4592454000216850000;COTIZACION PEDIDO EXTRA SETIEMBRE;SUR MEDIO AGRO;NITRATO DE AMONIO; 1,030 
4592454000285360000;INSUMOS VARIOS;Food;LECHE ENTERA; 1,028 
4592454000302830000;SUM TECH FGCS-2 (1 ENV = 16KG) A CIERRE DE AÑO;Kluber Liviano;KL ALIMENT Y BEBID; 1,024 
4592454000248830000;ACEITE PARA CADENAS TEXTIL;Kluber Liviano;KL TEXTIL; 1,000 
4592454000218520000;KLUBERSYNTH UH1 6-220 (1 BID = 20 LTS)_OCTUBRE_RYLAN;Kluber Liviano;KL OTROS; 1,000 
4592454000230030000;KLUBERSYNTH UH1 6-220_NOVIEMBRE_INV ESMERALDA;Kluber Liviano;KL OTROS; 1,000 
4592454000161340000;LUBRICANTES KLUBER 2024_IQFARMA;Kluber Liviano;KL ALIMENT Y BEBID; 1,000 
4592454000166320000;CITRICO;Food;ACIDO CITRICO; 1,000 
4592454000173470000;Solubles marzo;SUR GRANDE AGRO;SULFATO DE POTASIO SOLUBLE; 995 
4592454000211310000;COLAGENO X5 SACOS;Food;COLAGENO HIDROLIZADO; 980 
4592454000215550000;REQUERIMIENTO DE SOLUBLES OCTUBRE;SUR MEDIO AGRO;ACIDO BORICO; 980 
4592454000214780000;REQUERIMIENTO SOLUBLES SETIEMBRE;SUR MEDIO AGRO;ACIDO BORICO; 980 
4592454000225000000;cotizacion nov - dic;SUR MEDIO AGRO;SULFATO DE ZINC; 975 
4592454000161380000;POTASA CAUSTICA - ENERO FEB;Pesca;HIDROXIDO DE POTASIO; 975 
4592454000230200000;LECHE DESCREMADA - DIC;Food;LECHE DESCREMADA; 963 
4592454000248180000;SUM TECH FGCS-2;Kluber Liviano;KL ALIMENT Y BEBID; 960 
4592454000238270000;COTIZACION POS COSECHA;SUR MEDIO AGRO;ACIDO CITRICO; 960 
4592454000182710000;ATENCION SULFATO MG;SUR GRANDE AGRO;SULFATO DE POTASIO SOLUBLE; 950 
4592454000255270000;COTIZACIÓN DE GRASAS Y ACEITES_ YETO_MARZO;Kluber Liviano;KL ALIMENT Y BEBID; 945 
4592454000229400000;Nitrato de Magnesio;SUR GRANDE AGRO;NITRATO DE MAGNESIO; 940 
4592454000204310000;KLUBERSYNTH UH1 14-1600 (1 POTE = 1 KG) - Pucusana;Kluber Liviano;KL ALIMENT Y BEBID; 940 
4592454000427440000;SORBITOL 1100 KG;Food;SORBITOL; 924 
4592454000202820000;MALTODEXTRINA;Food;MALTODEXTRINA; 900 
4592454000247760000;Varios Kluber - febrero;Kluber Liviano;KL ALIMENT Y BEBID; 900 
4592454000209440000;Micro Elementos Zinc Cobre Selenio;Feed;POLVO DE ZINC; 900 
4592454000248650000;LECHE DESCREMADA - 10 S. - R.C.;Food;LECHE DESCREMADA; 900 
4592454000292180000;POLIDEXTROSA;Food;POLIDEXTROSA; 900 
4592454000198510000;Atención Junio;SUR GRANDE AGRO;SULFATO DE POTASIO SOLUBLE; 885 
4592454000201900000;SOLUBLES JULIO SUIZA FOOD;SUR MEDIO AGRO;SULFATO DE MAGNESIO HEPTA; 880 
4592454000215010000;Req. Septiembre - AGRICOLA INTERANDINA;NORTE CHICO AGRO;SULFATO DE ZINC; 880 
4592454000206440000;FERTI SAN FELIPE;SUR MEDIO AGRO;NPK GRANULADO; 870 
4592454000252860000;Req. FEB II. - Agr. Santa Lucía/Doña Luisa;SUR CHICO AGRO;SULFATO DE MAGNESIO HEPTA; 858 
4592454000225000000;cotizacion noviembre wayu;SUR MEDIO AGRO;SULFATO DE ZINC; 858 
4592454000206440000;FERTI SAN FELIPE;SUR MEDIO AGRO;SULFATO DE POTASIO SOLUBLE; 855 
4592454000206290000;SOLUBLES AGOSTO;SUR MEDIO AGRO;SULFATO DE POTASIO SOLUBLE; 855 
4592454000268140000;COTIZACION DE MAYO;SUR MEDIO AGRO;SULFATO DE MAGNESIO HEPTA; 851 
4592454000209180000;Req. Mensual LOMA VERDE;NORTE CHICO AGRO;NITRATO DE AMONIO; 850 
4592454000200020000;ALMIDON DE MAIZ;Food;ALMIDON DE MAIZ; 850 
4592454000232940000;KLUBERSYNTH GEM 4-320_DICIEMBRE_SYNTHEC;Kluber Liviano;KL OTROS; 840 
4592454000247830000;SOLUBLES ENERO;NORTE MEDIO AGRO;SULFATO DE POTASIO SOLUBLE; 840 
4592454000245780000;LICITACION ANUAL 2025;SUR MEDIO AGRO;SULFATO DE POTASIO SOLUBLE; 840 
4592454000275330000;Licitacion anual;SUR MEDIO AGRO;NITRATO DE CALCIO SOLUBLE; 826 
4592454000267200000;PROYECTO SORBITOL;Food;SORBITOL; 825 
4592454000215550000;REQUERIMIENTO DE SOLUBLES OCTUBRE;SUR MEDIO AGRO;CLORURO DE POTASIO ESTANDAR; 820 
4592454000199030000;CENTOPLEX H0 E ISOFLEX LDS 18_CONSUMO_FILASUR;Kluber Liviano;KL OTROS; 816 
4592454000225000000;cotizacion noviembre;SUR MEDIO AGRO;SULFATO DE ZINC; 810 
4592454000198510000;Atención Junio;SUR GRANDE AGRO;SULFATO DE MAGNESIO HEPTA; 800 
4592454000171020000;KLUBEROIL 4 UH1-680 N_INDUSTRIAS DEL SHANUSI_2024;Kluber Liviano;KL ALIMENT Y BEBID; 800 
4592454000202770000;MALTODEXTRINA HUBEI;Food;MALTODEXTRINA; 790 
4592454000228160000;cotizacion de smg;SUR MEDIO AGRO;SULFATO DE MAGNESIO HEPTA; 780 
4592454000203290000;LECHE DESCREMADA 10 SACOS;Food;LECHE DESCREMADA; 775 
4592454000261360000;SOLUBLES ACTUALIZACIÓN DE PRECIO;NORTE MEDIO AGRO;SULFATO DE POTASIO SOLUBLE; 770 
4592454000262600000;3 tm sgm 2 nica;NORTE MEDIO AGRO;NITRATO DE CALCIO SOLUBLE; 760 
4592454000261810000;ISOFLEX NBU 15_REP. MARTIN_ABRIL;Kluber Liviano;KL OTROS; 760 
4592454000213640000;BHP 72-102 / ALTERNATIVO _SETIEMBRE_SEMAG;Kluber Liviano;KL OTROS; 760 
4592454000211100000;KIT ANTIDERRAME 95 GAL_SETIEMBRE_PROSAC;Equipos;EQUIPOS DE ALMACENAMIENTO; 750 
4592454000211100000;KIT ANTIDERRAME_SETIEMBRE_PROSAC;Equipos;EQUIPOS DE ALMACENAMIENTO; 750 
4592454000226380000;cotizacion 2 semestre;SUR MEDIO AGRO;SULFATO DE COBRE; 750 
4592454000216850000;COTIZACION PEDIDO EXTRA SETIEMBRE;SUR MEDIO AGRO;NITRATO DE MAGNESIO; 731 
4592454000275330000;Licitacion anual;SUR MEDIO AGRO;SULFATO DE POTASIO SOLUBLE; 729 
4592454000290020000;KLUBERSYNTH GE 46-1200 (1 ENVASE = 1 KG) - CONSUMO AQP;Kluber Liviano;KL OTROS; 725 
4592454000216450000;KLUBEROIL 4 UH1-220 N_SETIEMBRE_SYNTHEC;Kluber Liviano;KL OTROS; 700 
4592454000290670000;19-19-19 NPK;NORTE MEDIO AGRO;NPK SOLUBLE; 700 
4592454000226960000;COTIZACION NOVIEMBRE;SUR MEDIO AGRO;NITRATO DE CALCIO SOLUBLE; 693 
4592454000229070000;COTIZACION FERTILIZANTES;NORTE MEDIO AGRO;SULFATO DE MAGNESIO HEPTA; 690 
4592454000226380000;cotizacion noviembre;SUR MEDIO AGRO;UREA; 689 
4592454000181260000;KLUBER SUMMIT HYSYN FG 46 (1 ENVASE = 19 LTS)_PESQUERA EXALMAR;Kluber Liviano;KL ALIMENT Y BEBID; 684 
4592454000252860000;Req. FEB II. - Agr. Santa Lucía/Doña Luisa;SUR CHICO AGRO;NITRATO DE CALCIO SOLUBLE; 680 
4592454000216190000;TEXTURIZADA - GELATINA 250 KG;Food;GELATINA 280; 675 
4592454000288030000;SACOS LECHE ENTERA - AGO. - R.C.;Food;LECHE ENTERA; 675 
4592454000262600000;3 tm sgm 2 nica;NORTE MEDIO AGRO;SULFATO DE MAGNESIO HEPTA; 675 
4592454000225950000;REQUERIMIENTOS NOVIEMBRE_SACOS PISCO;Kluber Liviano;KL OTROS; 672 
4592454000173670000;Mix fertilizantes - MARZO;CENTRO;SULFATO DE MAGNESIO HEPTA; 660 
4592454000221990000;BANDEJA ENPAC_OCTUBRE_SISSO;Equipos;EQUIPOS DE ALMACENAMIENTO; 650 
4592454000207990000;BHP 72-102_AGOSTO_OREGON;Kluber Liviano;KL OTROS; 650 
4592454000238380000;Req. Enero - AGRÍCOLA COPACABANA DE CHINCHA;SUR CHICO AGRO;NITRATO DE MAGNESIO; 648 
4592454000214660000;KLUBERSYNTH GH 6-220_SETIEMBRE_LUBPRE;Kluber Liviano;KL OTROS; 640 
4592454000238270000;COTIZACION POS COSECHA;SUR MEDIO AGRO;NITRATO DE AMONIO; 636 
4592454000186430000;KLUBERSYNTH Y STABURAGS_MAYO_LUBCORP;Kluber Liviano;KL TEXTIL; 630 
4592454000285310000;Req. Julio . - Agr. Santa Lucía/Doña Luisa;SUR CHICO AGRO;ACIDO FOSFORICO TG; 625 
4592454000287830000;KLUBERPLEX AG 11-462 - ULTIMO TRIMESTRE;Kluber Liviano;KL ALIMENT Y BEBID; 624 
4592454000285310000;Req. Julio . - Agr. Santa Lucía/Doña Luisa;SUR CHICO AGRO;SULFATO DE MAGNESIO MONO; 621 
4592454000179690000;Leche descremada;Food;LECHE DESCREMADA; 620 
4592454000214780000;REQUERIMIENTO SOLUBLES SETIEMBRE;SUR MEDIO AGRO;SULFATO DE MAGNESIO HEPTA; 600 
4592454000200780000;STABURAGS NBU 8 EP_OPP_CELIMA;Kluber Liviano;KL OTROS; 600 
4592454000214000000;STRUCTOVIS BHD_SETIEMBRE_FILASUR;Kluber Liviano;KL OTROS; 600 
4592454000165480000;KLUBERSYNTH GEM 4-320 N (1BID = 20 LTS);Kluber Liviano;KP MINERIA Y CEMENTO; 600 
4592454000222010000;COTIZACION NOVIEMBRE;SUR MEDIO AGRO;SULFATO DE AMONIO ESTANDAR; 588 
4592454000170500000;BICA Y FOSFATO;Feed;FOSFATO DICALCICO 18%; 570 
4592454000222010000;COTIZACION NOVIEMBRE;SUR MEDIO AGRO;SULFATO DE MAGNESIO HEPTA; 567 
4592454000211130000;PROTEINA- GELATINA;Food;GELATINA 280; 560 
4592454000222010000;COTIZACION NOVIEMBRE;SUR MEDIO AGRO;NITRATO DE CALCIO SOLUBLE; 559 
4592454000226960000;COTIZACION NOVIEMBRE;SUR MEDIO AGRO;SULFATO DE MAGNESIO HEPTA; 546 
4592454000162950000;KLUBERSYNTH UH1 14-151_ANITA FOOD;Kluber Liviano;KL ALIMENT Y BEBID; 540 
4592454000170040000;KLUBERSYNTH GH 6-220_REPRESENTACIONES MARTIN;Kluber Liviano;KL OTROS; 520 
4592454000177700000;STABURAGS NBU 30 (1 ENVASE = 1 KG)_RICOLFI;Kluber Liviano;KL OTROS; 520 
4592454000274220000;POLYLUB HVT 50 A (1 SPRAY = 400ML);Kluber Liviano;KL ALIMENT Y BEBID; 516 
4592454000224260000;STABURAGS NBU 12/300 KP_OCTUBRE_LUBCORP;Kluber Liviano;KL OTROS; 510 
4592454000215430000;REQUERIMIENTO SOLUBLES - SETIEMBRE;SUR MEDIO AGRO;NITRATO DE AMONIO; 510 
4592454000175200000;ACEITE POLIGLICOL ALIMENTICO_MPF;Kluber Liviano;KL ALIMENT Y BEBID; 500 
4592454000238270000;COTIZACION ENERO;SUR MEDIO AGRO;SULFATO DE MAGNESIO HEPTA; 500 
4592454000207230000;KLUBERSYNTH EG 4-680 (1 ENVASE = 19 LTS);Kluber Liviano;KL OTROS; 494 
4592454000181260000;KLUBER SUMMIT HYSYN FG 100 (1 ENVASE = 19 LTS)_BUSH;Kluber Liviano;KL ALIMENT Y BEBID; 494 
4592454000213040000;BICARBONATO MALAN- 1 TM;Food;BICARBONATO DE SODIO; 490 
4592454000219750000;COTIZACION OCTUBRE;SUR MEDIO AGRO;ACIDO BORICO; 490 
4592454000176160000;MIX PROD. - ABRIL - SANTA LUCÍA;CENTRO;NITRATO DE CALCIO SOLUBLE; 481 
4592454000216450000;BANDEJAS ENPAC_SETIEMBRE_SUMITEKI;Equipos;EQUIPOS DE ALMACENAMIENTO; 480 
4592454000188400000;CENTOPLEX 3_JUNIO_FLESAN;Kluber Liviano;KL TEXTIL; 480 
4592454000170310000;PSO - LT (1 ENV = 19 LITROS)_EXALMAR;Kluber Liviano;KL OTROS; 480 
4592454000178100000;MIX PROD. ABRIL- SOC. AGR. ARONA;CENTRO;SULFATO DE POTASIO ORGANICO; 475 
4592454000226380000;cotizacion 2 semestre;SUR MEDIO AGRO;SULFATO DE POTASIO GRANULAR; 475 
4592454000163450000;STABURAGS NBU 8 EP Y MOLYB UMFT 4;Kluber Liviano;KL TEXTIL; 470 
4592454000170500000;BICA Y FOSFATO;Feed;BICARBONATO DE SODIO; 470 
4592454000210660000;PETAMO GY 193_AGOSTO_SUMIVAL;Kluber Liviano;KL OTROS; 470 
4592454000230230000;CATENERA KSB 8_NOVIEMBRE_LUBCORP;Kluber Liviano;KL OTROS; 460 
4592454000179310000;KLUBERSYNTH GH 6-220 (1 ENVASE = 20 LTS)_TK_2024;Kluber Liviano;KL OTROS; 460 
4592454000173470000;Solubles marzo;SUR GRANDE AGRO;NITRATO DE CALCIO SOLUBLE; 460 
4592454000174390000;FOSFATO DICALCICO;Feed;FOSFATO DICALCICO 18%; 458 
4592454000200900000;Algas marinas;SUR GRANDE AGRO;BIOESTIMULANTES; 450 
4592454000215550000;REQUERIMIENTO DE SOLUBLES OCTUBRE;SUR MEDIO AGRO;NITRATO DE CALCIO SOLUBLE; 450 
4592454000247830000;SOLUBLES ENERO;NORTE MEDIO AGRO;NITRATO DE CALCIO SOLUBLE; 450 
4592454000245780000;LICITACION ANUAL 2025;SUR MEDIO AGRO;NITRATO DE CALCIO SOLUBLE; 450 
4592454000205690000;STABURAGS NBU 12 K Y 12/300 KP_JULIO_PRECOTEX;Kluber Liviano;KL TEXTIL; 448 
4592454000182710000;ATENCION SULFATO MG;SUR GRANDE AGRO;NITRATO DE CALCIO SOLUBLE; 440 
4592454000259570000;Req.Abril. - Agr. Santa Lucía/Doña Luisa;SUR CHICO AGRO;SULFATO DE MAGNESIO HEPTA; 436 
4592454000171830000;LECHE ENTERA;Food;LECHE ENTERA; 435 
4592454000288780000;COTIZACION AGOSTO;SUR MEDIO AGRO;NITRATO DE MAGNESIO; 430 
4592454000170570000;CLORURO DE AMONIO - MAR24 - 500KG - 850/TM - US CHEMICAL PERU S.A.C.;Químicos;CLORURO DE AMONIO; 425 
4592454000206290000;SOLUBLES AGOSTO;SUR MEDIO AGRO;NITRATO DE MAGNESIO; 420 
4592454000179130000;ISOFLEX TOPAS L 32 N (1 ENVASE = 1 KG);Kluber Liviano;KL OTROS; 420 
4592454000226960000;COTIZACION NOVIEMBRE;SUR MEDIO AGRO;SULFATO DE COBRE; 420 
4592454000285360000;INSUMOS VARIOS;Food;MALTODEXTRINA; 415 
4592454000177900000;DEXTROSA;Food;DEXTROSA; 405 
4592454000215550000;REQUERIMIENTO DE SOLUBLES OCTUBRE;SUR MEDIO AGRO;SULFATO DE MAGNESIO HEPTA; 400 
4592454000209180000;Req. Mensual LOMA VERDE;NORTE CHICO AGRO;NITRATO DE MAGNESIO; 400 
4592454000219870000;PALLETS ANTIDERRAME ENPAC_OCTUBRE_MG INVERSIONES;Equipos;EQUIPOS DE ALMACENAMIENTO; 400 
4592454000221990000;cotizacion noviembre;SUR MEDIO AGRO;SULFATO DE MAGNESIO HEPTA; 399 
4592454000180190000;OXIDO DE MAGNESIO AREQUIPA;Feed;OXIDO DE MAGNESIO; 395 
4592454000215060000;8200-YE_SETIEMBRE_SISSO;Equipos;EQUIPOS DE ALMACENAMIENTO; 390 
4592454000215550000;REQUERIMIENTO DE SOLUBLES OCTUBRE;SUR MEDIO AGRO;SULFATO DE ZINC; 390 
4592454000231720000;Productos vencidos BH Terra;SUR GRANDE AGRO;MICRONUTRIENTES; 390 
4592454000213750000;requerimiento setiembre;CENTRO;NITRATO DE MAGNESIO; 380 
4592454000170930000;HOTEMP PLUS (1 BID = 5 LTS);Kluber Liviano;KL TEXTIL; 380 
4592454000206440000;FERTI SAN FELIPE;SUR MEDIO AGRO;NITRATO DE CALCIO SOLUBLE; 370 
4592454000275330000;Licitacion anual;SUR MEDIO AGRO;NITRATO DE CALCIO SOLUBLE; 366 
4592454000259570000;Req.Abril. - Agr. Santa Lucía/Doña Luisa;SUR CHICO AGRO;NITRATO DE CALCIO SOLUBLE; 360 
4592454000261360000;SOLUBLES ACTUALIZACIÓN DE PRECIO;NORTE MEDIO AGRO;NITRATO DE CALCIO SOLUBLE; 360 
4592454000211100000;REQUERIMIENTOS KLUBER_SETIEMBRE;Kluber Liviano;KL OTROS; 355 
4592454000200140000;CONTENEDOR ENPAC_JUNIO_PROSAC;Equipos;EQUIPOS DE ALMACENAMIENTO; 350 
4592454000209180000;Req. Mensual LOMA VERDE;NORTE CHICO AGRO;NITRATO DE CALCIO SOLUBLE; 350 
4592454000238270000;COTIZACION POS COSECHA;SUR MEDIO AGRO;ACIDO BORICO; 343 
4592454000221990000;cotizacion noviembre;SUR MEDIO AGRO;ACIDO BORICO; 343 
4592454000237650000;REQ MKP urg. - COPACABANA;SUR CHICO AGRO;FOSFATO MONOPOTASICO; 330 
4592454000262510000;Propuesta MANUCHAR PERÚ -;CENTRO;NITRATO DE CALCIO SOLUBLE; 330 
4592454000274970000;AC.MALICO JUNIO;Food;ACIDO MALICO; 330 
4592454000219750000;COTIZACION OCTUBRE;SUR MEDIO AGRO;FOSFATO MONOAMONICO SOLUBLE; 320 
4592454000230230000;1259-YE 50GAL_NOVIEMBRE_MG;Equipos;EQUIPOS DE ALMACENAMIENTO; 320 
4592454000217710000;SCOOTER ENPAC_SISSO;Equipos;EQUIPOS DE ALMACENAMIENTO; 320 
4592454000214000000;STABURAGS NBU 12/300 KP_SETIEMBRE_FILASUR;Kluber Liviano;KL OTROS; 302 
4592454000239710000;PARALIQ GTE 703_ENERO_LINDLEY;Kluber Liviano;KL OTROS; 300 
4592454000209440000;Micro Elementos Zinc Cobre Selenio;Feed;POLVO DE COBRE; 300 
4592454000178330000;PARALIQ GA 3400 (1 ENVASE = 1 KG)_LECHE GLORIA;Kluber Liviano;KL ALIMENT Y BEBID; 300 
4592454000225000000;cotizacion nov - dic;SUR MEDIO AGRO;ACIDO BORICO; 294 
4592454000206440000;FERTI SAN FELIPE;SUR MEDIO AGRO;SULFATO DE AMONIO ESTANDAR; 290 
4592454000212860000;STABURAGS NBU 12 MF_SETIEMBRE_TEXTIMAX;Equipos;KL OTROS; 290 
4592454000231770000;BRILLANT L2 - DICIEMBRE;Pesca;GLASEANTE; 280 
4592454000199520000;KLUBERLUB BE 41-542 (1 ENV. = 1 KGS) - Julio;Kluber Liviano;KL OTROS; 280 
4592454000274220000;KLUBEROIL 4 UH1-1500 SPRAY N (1 Spray = 400ML);Kluber Liviano;KL ALIMENT Y BEBID; 280 
4592454000183500000;PETAMO GHY 133 N (1 POTE = 1 KGS)_MAYO_YMATEX;Kluber Liviano;KL OTROS; 280 
4592454000255270000;COTIZACIÓN DE GRASAS Y ACEITES_ YETO_MARZO;Kluber Liviano;KL ALIMENT Y BEBID; 280 
4592454000216450000;1230_SETIEMBRE_HAGEMSA;Equipos;EQUIPOS DE ALMACENAMIENTO; 280 
4592454000281620000;BICARBONATO DE SODIO - RYR QUIMICOS - JULIO;Textil;BICARBONATO DE SODIO; 275 
4592454000206700000;KITS ENPAC_AGOSTO_MEQUIM;Equipos;EQUIPOS DE ALMACENAMIENTO; 260 
4592454000260740000;MICROLUBRE GB 00 _POLINOMIO_MARZO;Kluber Liviano;KL OTROS; 260 
4592454000259670000;ISOFLEX NBU 15_MECANICA SAN MIGUEL;Kluber Liviano;KL OTROS; 250 
4592454000235930000;SODA CAUSTICA (escamas) | DIC 2024;Food;SODA CAUSTICA ESCAMAS; 250 
4592454000173470000;Solubles marzo;SUR GRANDE AGRO;SULFATO DE MAGNESIO HEPTA; 250 
4592454000275330000;Licitacion anual;SUR MEDIO AGRO;ACIDO FOSFORICO FG; 246 
4592454000220250000;LICITACION FDO LA ESPERANZA;SUR MEDIO AGRO;ACIDO BORICO; 245 
4592454000180040000;STABURAGS NBU 12 MF (1 ENVASE = 1 KGS)_SEFREL;Kluber Liviano;KL OTROS; 240 
4592454000247830000;SOLUBLES ENERO;NORTE MEDIO AGRO;SULFATO DE MAGNESIO HEPTA; 240 
4592454000245780000;LICITACION ANUAL 2025;SUR MEDIO AGRO;SULFATO DE MAGNESIO HEPTA; 240 
4592454000182710000;ATENCION SULFATO MG;SUR GRANDE AGRO;SULFATO DE MAGNESIO HEPTA; 240 
4592454000223430000;ISOFLEX TOPAS NB52_OCTUBRE_CADIVE;Equipos;KL OTROS; 230 
4592454000283040000;KP_JUL_LA SIRENA_ISPFLEX TOPAS NB52;Kluber Pesado;KP MINERIA Y CEMENTO; 230 
4592454000216190000;TEXTURIZADA - GELATINA 250 KG;Food;PROTEINA TEXTURIZADA DE SOYA; 225 
4592454000213350000;requerimiento de solubles - octubre;SUR GRANDE AGRO;NITRATO DE MAGNESIO; 225 
4592454000236060000;ISOFLEX NBU 15_DICIEMBRE_CADIVE;Kluber Liviano;KL OTROS; 220 
4592454000261360000;SOLUBLES ACTUALIZACIÓN DE PRECIO;NORTE MEDIO AGRO;SULFATO DE MAGNESIO HEPTA; 220 
4592454000255270000;COTIZACIÓN DE GRASAS Y ACEITES_ YETO_MARZO;Kluber Liviano;KL ALIMENT Y BEBID; 216 
4592454000230200000;LECHE DESCREMADA - DIC;Food;MALTODEXTRINA; 213 
4592454000206290000;SOLUBLES AGOSTO;SUR MEDIO AGRO;SULFATO DE MAGNESIO HEPTA; 210 
4592454000206440000;FERTI SAN FELIPE;SUR MEDIO AGRO;SULFATO DE MAGNESIO HEPTA; 210 
4592454000177700000;CENTOPLEX 3 (1 BID = 1 KG)_SMI;Kluber Liviano;KL OTROS; 210 
4592454000200140000;CONTENEDOR ENPAC_JUNIO_PROSAC;Equipos;EQUIPOS DE ALMACENAMIENTO; 200 
4592454000210280000;ISOFLEX Y STABURAGS_AGOSTO_CROMOTEX;Kluber Liviano;KL OTROS; 200 
4592454000165570000;GRASAS KLUBER NLGI 1;Kluber Liviano;KL ALIMENT Y BEBID; 200 
4592454000268330000;STABURAGS N 12 MF_LINDE;Kluber Liviano;KL OTROS; 200 
4592454000223310000;KLUBERFOOD Y PARALIQ_OCTUBRE_CORSO;Kluber Liviano;KL OTROS; 200 
4592454000254910000;HOTEMP PLUS (1 BID = 5 LTS);Kluber Liviano;KL TEXTIL; 200 
4592454000225000000;cotizacion noviembre;SUR MEDIO AGRO;ACIDO BORICO; 196 
4592454000262510000;Propuesta MANUCHAR PERÚ -;CENTRO;SULFATO DE MAGNESIO HEPTA; 195 
4592454000225000000;cotizacion nov - dic;SUR MEDIO AGRO;SULFATO FERRICO; 193 
4592454000274220000;KLUBEROIL 4 UH1-1500 SPRAY N;Kluber Liviano;KL ALIMENT Y BEBID; 192 
4592454000215430000;REQUERIMIENTO SOLUBLES - SETIEMBRE;SUR MEDIO AGRO;NITRATO DE MAGNESIO; 190 
4592454000175100000;Microlementos;SUR GRANDE AGRO;INHIBIDORES; 180 
4592454000290680000;REQ 08 AGOSTO;SUR MEDIO AGRO;NITRATO DE CALCIO SOLUBLE; 177 
4592454000202950000;PETAMO GY 193_JULIO_LUBCORP;Kluber Liviano;KL TEXTIL; 166 
4592454000206700000;KITS ENPAC_AGOSTO_MEQUIM;Equipos;EQUIPOS DE ALMACENAMIENTO; 165 
4592454000206630000;KITS 1302 Y 1312_AGOSTO_MEQUIM;Equipos;KL OTROS; 165 
4592454000435860000;GELATINA;Food;GELATINA 280; 153 
4592454000210850000;Propuesta- CYNARA;SUR CHICO AGRO;MICRONUTRIENTES; 150 
4592454000184800000;KLUBER LIVIANO_MAYO_FIXMORT;Kluber Liviano;KL OTROS; 140 
4592454000212340000;STABURAGS NBU 12/300 KP_SETIEMBRE_FILASUR;Kluber Liviano;KL OTROS; 140 
4592454000208370000;KLUBERSYNTH UH1 14-222_AGOSTO_DUCASSE;Kluber Liviano;KL ALIMENT Y BEBID; 130 
4592454000256210000;ISOFLEX TOPAS NB52 (SPRAY) _PAC ENERGY_MARZO;Kluber Liviano;KL OTROS; 130 
4592454000215060000;8200-YE_SETIEMBRE_FACIL INSUMOS;Equipos;EQUIPOS DE ALMACENAMIENTO; 130 
